0.596838,-0.4,-1,-1,-0.973384,-0.999726,-0.990062,-0.999418,-0.761942,-0.811994,-0.670103,-0.81138,0.246269,-0.24,-0.214421,-0.670103,-0.0362963,-0.697678,5
0.72332,-0.0416667,-1,-1,-0.973384,-0.999873,-0.371429,-0.935983,-0.495482,-0.510535,-0.430044,-0.551052,0.402985,-0.303529,-0.271347,-0.430044,-0.483183,-0.629995,4
-0.256917,0.5,-1,-0.78327,-0.99438,-0.731677,-0.992519,-0.159824,-0.235008,0.0103093,-0.268901,-0.119403,0.277647,-0.677419,0.0103093,-0.35827,-0.675481,,6
-0.70751,-0.158333,-1,-1,-0.961977,-0.999223,-0.95528,-0.999872,-0.913246,-0.897893,-0.892489,-0.950117,0.746269,-0.616471,-0.11575,-0.892489,0.118342,-0.405645,1
0.620553,-0.558333,-1,-1,-0.996198,-0.999726,-0.987578,-0.999804,-0.920475,-0.946515,-0.863034,-0.956352,0.462687,-0.442353,-0.108159,-0.863034,0.39596,-0.654589,5
-0.636364,0.483333,-1,-1,-0.844106,-0.99082,-0.736646,-0.978926,-0.586884,-0.6094,-0.515464,-0.641465,0.380597,-0.296471,-0.259962,-0.515464,-0.405174,-0.634157,6
0.770751,-0.791667,-1,-1,-0.969582,-0.999451,-0.982609,-0.999527,-0.889491,-0.927066,-0.818851,-0.928293,0.373134,-0.371765,-0.13093,-0.818851,0.269841,-0.685437,5
-0.43083,-0.116667,-1,-1,-0.893536,-0.998058,-0.972671,-0.998883,-0.98141,-0.996759,-0.952872,-0.996882,0.55597,-0.595294,0.0436433,-0.952872,0.936508,-0.681103,3
0.70751,0.95,-0.333333,-0.78327,-0.993916,-0.903106,-0.998207,-0.864188,-0.89141,-0.905744,-0.794232,0.436567,-0.903529,0.662239,-0.805596,0.145533,0.716946,,7
-0.557312,0.383333,-1,-1,-0.935361,-0.998887,-0.935404,-0.997521,-0.726827,-0.769854,-0.755523,-0.655495,0.283582,-0.809412,0.666034,-0.674521,-0.282019,0.832383,7
0.193676,0.2,-1,-1,-0.965779,-0.998768,-0.518012,-0.809847,-0.89827,-0.922204,-0.854197,-0.922058,0.470149,-0.501176,-0.0208729,-0.854197,-0.688212,,5
0.328063,0.0416667,-1,-1,-0.980989,-0.999873,-0.962733,-0.999695,-0.971082,-0.990276,-0.935199,-0.990647,0.526119,-0.557647,0.0132827,-0.935199,0.755026,-0.681103,5
-0.0750988,0.408333,-1,-1,-0.86692,-0.997011,-0.86087,-0.998429,-0.323005,-0.356564,-0.217968,-0.402962,0.220149,-0.0729412,-0.457305,-0.217968,-0.442356,-0.64808,6
-0.778656,-0.541667,-1,-1,-0.825095,-0.995638,-0.903106,-0.992578,-0.684482,-0.690438,-0.603829,-0.764614,0.526119,-0.275294,-0.442125,-0.603829,-0.123508,-0.559944,1
-0.865613,-0.508333,-1,-0.353612,-0.988106,-0.55528,-0.989975,-0.706687,-0.763371,-0.646539,-0.71629,0.182836,-0.378824,0.0740038,-0.646539,-0.168329,-0.822057,,3
-0.533597,-0.658333,-1,-1,-0.95057,-0.998797,-0.965217,-0.998931,0.556416,0.473258,0.712813,0.468433,-0.402985,0.381176,-0.555977,0.712813,-0.563241,-0.726528,2
0.865613,-0.4,-1,-1,-0.95057,-0.999156,-0.73913,-0.969816,-0.862122,-0.91248,-0.774669,-0.906469,0.276119,-0.284706,-0.172676,-0.774669,0.353162,-0.699859,5
-0.399209,0.0333333,-1,-1,-0.984791,-0.99994,-0.990062,-0.999957,-0.989156,-1,-0.969072,-1,0.589552,-0.637647,0.0777989,-0.969072,1,-0.681103,5
-0.00395257,0.1,-1,-1,-0.897338,-0.999754,-0.960248,-0.999124,-0.941647,-0.987034,-0.874816,-0.968823,0.335821,-0.402353,-0.0436432,-0.874816,0.830752,-0.735837,3
-0.0592885,-0.241667,-1,-1,-0.946768,-0.999671,-0.970186,-0.999744,-0.114898,-0.171799,0.0220914,-0.206547,-0.00746266,0.129412,-0.552182,0.0220914,-0.461241,-0.677291,4
-0.027668,0.5,-1,-1,-0.760456,-0.994477,-0.853416,-0.99596,-0.167054,-0.228525,-0.00883649,-0.276695,-0.022388,0.218824,-0.681214,-0.00883649,-0.372778,-0.661322,6
0.517787,0.0916667,-0.333333,-1,-0.973384,-0.999873,-0.922981,-0.999781,-0.932869,-0.901135,-0.930781,-0.965705,0.865672,-0.710588,-0.085389,-0.910162,0.292328,-0.20457,1
-0.683794,-0.45,-0.333333,-1,-0.878327,-0.998685,-0.92795,-0.997729,-0.930287,-0.982172,-0.864507,-0.950117,0.287313,-0.404706,0.00948768,-0.864507,0.783217,-0.768564,3
-0.0750988,0.408333,-1,-1,-0.86692,-0.997011,-0.86087,-0.998429,-0.323005,-0.356564,-0.217968,-0.402962,0.220149,-0.0729412,-0.457305,-0.217968,-0.442356,-0.64808,6
-0.15415,-0.15,-1,-1,-0.969582,-0.999582,-0.980124,-0.999829,-0.923057,-0.899514,-0.911635,-0.957911,0.80597,-0.663529,-0.100569,-0.908689,0.132275,-0.31006,1
-0.0988142,0.425,-1,-1,-0.961977,-0.997888,-0.967702,-0.99835,-0.754712,-0.774716,-0.814433,-0.672642,0.451493,-0.964706,0.745731,-0.690722,-0.201106,0.672673,7
-0.41502,-0.2,-0.333333,-1,-0.920152,-0.999305,-0.920497,-0.997777,-0.767106,-0.726094,-0.742268,-0.833203,0.876866,-0.562353,-0.335863,-0.73785,-0.201377,-0.357961,1
-0.770751,-0.0583333,-1,-1,-0.958175,-0.999783,-0.972671,-0.999845,-0.916344,-0.89141,-0.904271,-0.953235,0.813433,-0.658824,-0.11575,-0.896907,0.143298,-0.309578,1
-0.13834,0.541667,-1,-0.749049,-0.996245,-0.691926,-0.992987,-0.268268,-0.316045,-0.138439,-0.360873,0.104478,0.0588236,-0.552182,-0.138439,-0.404741,-0.656997,,6
-0.027668,-0.15,-1,-1,-0.973384,-0.999214,-0.987578,-0.999527,-0.986574,-1,-0.963181,-0.998441,0.570896,-0.621176,0.0702087,-0.963181,1,-0.690793,3
-0.675889,0.475,-1,-1,-0.874525,-0.996348,-0.937888,-0.997473,-0.570875,-0.598055,-0.494845,-0.625877,0.343284,-0.270588,-0.263757,-0.494845,-0.396506,-0.65493,6
-0.241107,-0.708333,-1,-1,-0.885932,-0.996734,-0.900621,-0.997967,-0.130906,-0.223663,0.048601,-0.233048,-0.25,0.329412,-0.628083,0.048601,-0.346563,-0.700546,4
-0.944664,-0.766667,-0.333333,-1,-0.904943,-0.997722,-0.918012,-0.99899,0.580687,0.495948,0.749632,0.480904,-0.421642,0.447059,-0.643264,0.749632,-0.554093,-0.715942,2
0.731225,-0.0583333,-1,-1,-0.984791,-0.99994,-0.980124,-0.999893,-0.987607,-1,-0.967599,-0.996882,0.578358,-0.637647,0.0891841,-0.967599,1,-0.703721,3
0.359684,-0.341667,-1,-1,-0.954373,-0.999462,-0.962733,-0.999503,-0.672089,-0.747164,-0.543446,-0.736555,0.0447761,-0.0423529,-0.328273,-0.543446,-0.00656241,-0.710665,5
0.44664,0.116667,-1,-1,-0.95057,-0.998767,-0.990062,-0.999607,-0.992254,-0.995138,-0.9838,-0.998441,0.645522,-0.694118,0.111954,-0.9838,0.0555556,-0.622865,5
-0.960474,-0.416667,-1,-0.718631,-0.982373,-0.744099,-0.958874,-0.825975,-0.888169,-0.749632,-0.847233,0.182836,-0.329412,-0.00569258,-0.749632,0.256312,-0.779872,,3
-0.209486,0.05,-1,-1,-0.969582,-0.998988,-0.962733,-0.998832,-0.983992,-0.996759,-0.964654,-0.992206,0.574627,-0.64,0.0967742,-0.964654,0.9,-0.716758,3
0.320158,0.441667,-1,-1,-0.680608,-0.996934,-0.73913,-0.997388,-0.327137,-0.359806,-0.222386,-0.407638,0.227612,-0.0752941,-0.461101,-0.222386,-0.443609,-0.644969,6
-0.249012,-0.325,-0.333333,-1,-0.771863,-0.993995,-0.920497,-0.99906,-0.680868,-0.682334,-0.605302,-0.759938,0.55597,-0.298824,-0.434535,-0.605302,-0.155554,-0.542856,1
-0.73913,0.05,-1,-1,-0.965779,-0.999664,-0.950311,-0.999316,-0.918409,-0.886548,-0.91458,-0.953235,0.86194,-0.698824,-0.100569,-0.896907,0.147266,-0.227787,1
0.312253,0.491667,-1,-1,-0.790874,-0.998277,-0.773913,-0.995983,-0.287891,-0.345219,-0.162003,-0.367108,0.0447761,0.0352941,-0.45351,-0.162003,-0.402084,-0.687246,6
0.73913,-0.675,-1,-1,-0.969582,-0.998902,-0.935404,-0.999007,0.70204,0.602917,0.852725,0.63523,-0.559702,0.388235,-0.40797,0.852725,-0.572383,-0.758758,2
0.976285,-0.891667,-1,-1,-0.920152,-0.998051,-0.92795,-0.999396,0.695843,0.615883,0.826215,0.632112,-0.425373,0.289412,-0.385199,0.826215,-0.608047,-0.752794,2
0.509881,0.0916667,-0.333333,-1,-0.965779,-0.999754,-0.932919,-0.999247,-0.934934,-0.901135,-0.935199,-0.967264,0.880597,-0.722353,-0.0815939,-0.910162,0.324074,-0.18098,1
0.328063,0.441667,-0.333333,-1,-0.91635,-0.998902,-0.888199,-0.997217,-0.215595,-0.252836,-0.0854197,-0.318784,0.160448,0.0729412,-0.631879,-0.0854197,-0.4088,-0.635312,6
-0.833992,-0.125,-1,-1,-0.973384,-0.999783,-0.985093,-0.999808,-0.921508,-0.901135,-0.907216,-0.956352,0.783582,-0.649412,-0.100569,-0.902798,0.150794,-0.3471,1
-0.944664,-0.241667,-1,-1,-0.870722,-0.996265,-0.913043,-0.995293,-0.750065,-0.729336,-0.709867,-0.812938,0.731343,-0.484706,-0.313093,-0.709867,-0.219342,-0.463747,1
-0.786561,-1,-1,-0.984791,-0.999851,-0.965217,-0.999701,-0.927705,-0.902755,-0.920471,-0.95947,0.817164,-0.684706,-0.0777988,-0.911635,0.132275,-0.27156,,1
0.438735,0.45,-1,-1,-0.802281,-0.997127,-0.741615,-0.991984,-0.373096,-0.406807,-0.270987,-0.449727,0.235075,-0.0988235,-0.43074,-0.270987,-0.42852,-0.651084,6
-0.715415,-0.0416667,-1,-1,-0.973384,-0.999873,-0.980124,-0.999637,-0.919442,-0.89141,-0.910162,-0.956352,0.835821,-0.672941,-0.11575,-0.901325,0.162698,-0.278666,1
-0.0909091,-0.05,-1,-1,-0.806084,-0.998543,-0.908075,-0.999172,-0.150529,-0.233387,0.0132548,-0.245518,-0.175373,0.249412,-0.574953,0.0132548,-0.365589,-0.698109,4
0.588933,-0.0166667,-1,-1,-0.984791,-0.998902,-0.845963,-0.994511,-0.967983,-0.964344,-0.966127,-0.9735,0.682836,-0.72,0.11575,-0.964654,-0.806878,-0.347694,5
-0.70751,0.575,-1,-1,-0.764259,-0.995713,-0.845963,-0.998262,-0.219726,-0.285251,-0.0692194,-0.317225,-0.0335821,0.169412,-0.590133,-0.0692194,-0.380347,-0.676339,6
0.241107,-0.458333,-1,-1,-0.942966,-0.998672,-0.853416,-0.995578,-0.514072,-0.534846,-0.443299,-0.569758,0.369403,-0.282353,-0.271347,-0.443299,-0.45938,-0.643197,4
-0.328063,-0.358333,-0.333333,-1,-0.859316,-0.996198,-0.922981,-0.9951,-0.705138,-0.687196,-0.650957,-0.780203,0.697761,-0.407059,-0.404175,-0.650957,-0.189764,-0.485745,1
0.16996,-0.116667,0.333333,-1,-0.942966,-0.999485,-0.95528,-0.999359,-0.704105,-0.692058,-0.650957,-0.772408,0.656716,-0.411765,-0.354839,-0.650957,-0.234742,-0.506536,1
0.905138,-0.616667,-1,-0.8327,-0.995253,-0.585093,-0.996018,-0.785696,-0.834684,-0.723122,-0.805144,0.261194,-0.385882,0.00569261,-0.723122,-0.0673847,-0.773846,,5
-0.833992,-0.616667,-1,-1,-0.939164,-0.998506,-0.970186,-0.999295,0.758327,0.688817,0.861561,0.713172,-0.373134,0.174118,-0.252372,0.861561,-0.64879,-0.771126,2
-0.557312,-0.741667,-1,-1,-0.840304,-0.998247,-0.95528,-0.998991,-0.477924,-0.52188,-0.366716,-0.55417,0.197761,-0.08,-0.42315,-0.366716,-0.330676,-0.659331,4
0.794466,-0.0666667,-1,-1,-0.988593,-0.999843,-0.980124,-0.999701,-0.990188,-1,-0.97349,-0.998441,0.597015,-0.654118,0.0967742,-0.97349,1,-0.690793,3
0.146245,0.075,-1,-1,-0.927757,-0.999066,-0.95528,-0.999166,-0.911696,-0.884927,-0.902798,-0.946999,0.824627,-0.672941,-0.104364,-0.891016,0.074034,-0.283186,1
-0.0671937,0.316667,-1,-1,-0.920152,-0.998017,-0.95528,-0.998674,-0.638007,-0.6953,-0.66863,-0.551052,0.156716,-0.797647,0.776091,-0.575847,-0.304434,0.854477,7
-0.897233,-0.175,-1,-1,-0.882129,-0.989207,-0.880745,-0.998525,-0.750065,-0.724473,-0.715758,-0.81138,0.764925,-0.512941,-0.301708,-0.715758,-0.262303,-0.429519,1
-0.367589,-0.433333,-1,-1,-0.969582,-0.999851,-0.960248,-0.99906,-0.361219,-0.374392,-0.285714,-0.429462,0.373134,-0.223529,-0.370019,-0.285714,-0.509588,-0.622175,4
-0.541502,0.0833333,-0.333333,-1,-0.836502,-0.996893,-0.903106,-0.998156,-0.823393,-0.884927,-0.75405,-0.83788,0.186567,-0.362353,0.0436433,-0.75405,0.171551,-0.801028,3
0.604743,0.525,-1,-1,-0.821293,-0.996117,-0.771429,-0.995071,-0.427834,-0.460292,-0.340206,-0.490257,0.261194,-0.181176,-0.324478,-0.340206,-0.44917,-0.664585,6
-0.952569,0.6,-0.333333,-0.73384,-0.994238,-0.756522,-0.996038,-0.247095,-0.3047,-0.103093,-0.345284,0.0298508,0.131765,-0.593928,-0.103093,-0.370207,-0.662844,,6
-0.928854,0.341667,-1,-1,-0.707224,-0.991149,-0.701863,-0.989381,-0.375678,-0.411669,-0.275405,-0.448168,0.220149,-0.108235,-0.40038,-0.275405,-0.443912,-0.66702,6
-0.604743,-0.625,-1,-1,-0.939164,-0.999671,-0.967702,-0.999845,0.762974,0.6953,0.877762,0.703819,-0.36194,0.230588,-0.354839,0.877762,-0.641035,-0.752707,2
-0.249012,-0.0666667,-1,-1,-0.912548,-0.999694,-0.918012,-0.997002,-0.698425,-0.784441,-0.546392,-0.777085,-0.022388,0.0635294,-0.43074,-0.546392,0.119092,-0.699692,4
-0.0909091,0.508333,-0.333333,-1,-0.585551,-0.994305,-0.806211,-0.995582,-0.204234,-0.265802,-0.0441826,-0.315666,-0.011194,0.218824,-0.6926,-0.0441826,-0.351966,-0.657718,6
0.0355731,0.025,-1,-1,-0.81749,-0.993636,-0.932919,-0.997772,-0.913762,-0.967585,-0.848306,-0.931411,0.268657,-0.402353,0.024668,-0.848306,0.667869,-0.779217,3
-0.826087,-0.883333,-1,-1,-0.923954,-0.998487,-0.972671,-0.999067,-0.0178157,-0.115073,0.179676,-0.13484,-0.317164,0.442353,-0.741935,0.179676,-0.363619,-0.693199,4
-0.581028,-0.0416667,-1,-1,-0.954373,-0.999373,-0.97764,-0.99976,-0.980377,-1,-0.951399,-0.992206,0.526119,-0.592941,0.0702087,-0.951399,1,-0.726613,3
0.478261,-0.358333,-1,-1,-0.954373,-0.999049,-0.985093,-0.99957,-0.897754,-0.925446,-0.837997,-0.934528,0.44403,-0.425882,-0.11575,-0.837997,0.23582,-0.661419,5
-0.486166,-0.75,-1,-1,-0.958175,-0.999339,-0.982609,-0.999527,0.529564,0.387358,0.708395,0.474669,-0.802239,0.482353,-0.313093,0.708395,-0.475909,-0.785306,2
0.541502,-0.0583333,-1,-1,-0.984791,-0.99994,-0.962733,-0.999439,-0.913246,-0.889789,-0.901325,-0.948558,0.802239,-0.658824,-0.104364,-0.893962,0.0842152,-0.317506,1
0.438735,-0.85,-1,-1,-0.946768,-0.998775,-0.965217,-0.99938,0.439711,0.294976,0.674521,0.328137,-0.791045,0.729412,-0.72296,0.674521,-0.405589,-0.735772,2
0.596838,-0.316667,-1,-1,-0.81749,-0.987003,-0.845963,-0.983158,-0.9055,-0.952998,-0.842415,-0.926734,0.309701,-0.411765,-0.00189751,-0.842415,0.520382,-0.761138,3
-0.573123,-0.191667,-1,-1,-0.562738,-0.954609,-0.848447,-0.985418,-0.879163,-0.925446,-0.81296,-0.90491,0.309701,-0.390588,-0.0360531,-0.81296,0.410964,-0.741928,3
-0.968379,0.658333,-1,-0.851711,-0.996632,-0.801242,-0.99623,-0.284792,-0.337115,-0.147275,-0.381138,0.0783582,0.0917647,-0.578748,-0.147275,-0.364867,-0.656425,,6
-0.486166,0.241667,-1,-1,-0.794677,-0.991844,-0.875776,-0.99938,-0.681384,-0.734198,-0.581738,-0.736555,0.201493,-0.183529,-0.259962,-0.581738,-0.147972,-0.695987,4
-0.897233,-0.591667,-1,-1,-0.961977,-0.998417,-0.952795,-0.999909,-0.730442,-0.724473,-0.671576,-0.798909,0.623134,-0.390588,-0.354839,-0.671576,-0.161504,-0.522959,1
0.0118577,0.375,-1,-1,-0.901141,-0.998678,-0.878261,-0.997777,-0.682933,-0.71637,-0.73785,-0.593141,0.335821,-0.924706,0.798862,-0.615611,-0.329958,0.736235,7
0.470356,-0.466667,-1,-1,-0.893536,-0.998163,-0.746584,-0.993071,-0.446424,-0.47812,-0.360825,-0.507405,0.272388,-0.195294,-0.313093,-0.360825,-0.449881,-0.661642,4
0.185771,0.0583333,-1,-1,-0.969582,-0.999851,-0.980124,-0.999893,-0.92409,-0.897893,-0.916053,-0.957911,0.824627,-0.68,-0.0929791,-0.907216,0.134921,-0.273534,1
-0.478261,-0.5,-1,-1,-0.885932,-0.998207,-0.932919,-0.999567,0.756261,0.685575,0.867452,0.703819,-0.380597,0.211765,-0.305503,0.867452,-0.640656,-0.763486,2
0.201581,-0.441667,-1,-1,-0.357414,-0.988565,-0.868323,-0.994925,-0.577588,-0.604538,-0.503682,-0.630553,0.347015,-0.282353,-0.248577,-0.503682,-0.399584,-0.655378,4
-0.897233,-0.175,-1,-1,-0.882129,-0.989207,-0.880745,-0.998525,-0.750065,-0.724473,-0.715758,-0.81138,0.764925,-0.512941,-0.301708,-0.715758,-0.262303,-0.429519,1
0.865613,0.05,-1,-1,-0.973384,-0.999783,-0.985093,-0.999936,-0.990705,-1,-0.97349,-1,0.600746,-0.651765,0.0891841,-0.97349,1,-0.681103,3
-0.335968,-0.0833333,-1,-1,-0.889734,-0.997857,-0.957764,-0.998972,-0.759876,-0.87034,-0.612666,-0.809821,-0.171642,0.0258824,-0.218216,-0.612666,0.392356,-0.762181,3
-0.72332,0.116667,-1,-1,-0.980989,-0.999604,-0.942857,-0.997024,-0.988123,-0.995138,-0.980854,-0.989088,0.615672,-0.698824,0.149905,-0.980854,-0.496296,-0.82768,3
0.367589,0.416667,-1,-1,-0.775665,-0.993645,-0.813665,-0.995979,-0.176349,-0.236629,-0.0162003,-0.289166,-0.011194,0.225882,-0.703985,-0.0162003,-0.365309,-0.656414,6
0.193676,0.966667,-1,1,-0.889734,-0.997543,-0.681988,-0.993738,-0.694294,-0.692058,-0.667158,-0.725643,0.585821,-0.534118,-0.085389,-0.667158,-0.568424,-0.56731,7
-0.106719,0.891667,-1,-1,-0.885932,-0.99771,-0.935404,-0.998459,-0.809966,-0.837925,-0.858616,-0.731878,0.414179,-0.924706,0.719165,-0.746686,-0.077082,0.709301,7
0.462451,-0.858333,-1,-1,-0.935361,-0.999214,-0.935404,-0.998133,0.708237,0.619125,0.837997,0.653936,-0.492537,0.289412,-0.316888,0.837997,-0.600974,-0.768261,2
-0.383399,-0.575,-1,-1,-0.961977,-0.999223,-0.960249,-0.999124,0.536277,0.468395,0.684831,0.441933,-0.291045,0.338824,-0.601518,0.684831,-0.583975,-0.709224,2
0.731225,-0.0916667,-1,-1,-0.973384,-0.999873,-0.982609,-0.999909,-0.986057,-1,-0.960236,-1,0.567164,-0.609412,0.0550285,-0.960236,1,-0.681103,3
0.0988142,0.966667,-1,-1,-0.828897,-0.993569,-0.880745,-0.994871,-0.886909,-0.91248,-0.921944,-0.825409,0.455224,-0.877647,0.601518,-0.835052,0.126934,0.733208,7
-0.256917,-0.258333,-0.333333,-1,-0.95057,-0.999783,-0.945342,-0.998354,-0.706171,-0.683955,-0.655376,-0.781762,0.727612,-0.423529,-0.40797,-0.655376,-0.197916,-0.473813,1
-0.960474,-0.666667,-1,-1,-0.885932,-0.995967,-0.92795,-0.99696,-0.726827,-0.726094,-0.659794,-0.798909,0.585821,-0.350588,-0.381404,-0.659794,-0.114279,-0.542399,1
0.359684,-0.316667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.66791,-0.736471,0.157495,-1,-1,0.0221088,5
0.130435,0.316667,-1,-1,-0.923954,-0.998428,-0.937888,-0.998928,-0.761425,-0.80389,-0.761414,-0.720966,0.298507,-0.68,0.442125,-0.736377,-0.35007,0.973925,7
-0.675889,-0.566667,-0.333333,-1,-0.897338,-0.997782,-0.913044,-0.996447,-0.688097,-0.703404,-0.606775,-0.759938,0.462687,-0.272941,-0.381404,-0.606775,-0.154697,-0.586919,1
-0.865613,0.0583333,-1,-1,-0.939163,-0.998865,-0.962733,-0.999567,-0.919959,-0.893031,-0.913108,-0.953235,0.828358,-0.684706,-0.089184,-0.902798,0.0877424,-0.267351,1
0.438735,-0.216667,-1,-1,-0.855513,-0.997699,-0.965217,-0.99906,-0.0859798,-0.124797,0.0441827,-0.187841,0.108209,0.103529,-0.628083,0.0441827,-0.470029,-0.645875,4
-0.628458,-0.4,-1,-1,-0.844106,-0.991896,-0.895652,-0.997564,-0.912729,-0.967585,-0.842415,-0.934528,0.261194,-0.378824,-0.00569258,-0.842415,0.654701,-0.765247,3
0.146245,0.891667,-1,-1,-0.859316,-0.998797,-0.880745,-0.997307,-0.75213,-0.781199,-0.78056,-0.694466,0.38806,-0.814118,0.567362,-0.71134,-0.369489,0.806936,7
-0.375494,-0.0583333,-1,-1,-0.961977,-0.999671,-0.980124,-0.999957,-0.928737,-0.902755,-0.920471,-0.962588,0.824627,-0.68,-0.0929791,-0.910162,0.216931,-0.272589,1
0.351779,-0.591667,-1,-1,-0.942966,-0.999216,-0.952795,-0.999524,0.724245,0.662885,0.833579,0.664848,-0.30597,0.195294,-0.354839,0.833579,-0.648313,-0.747916,2
-0.501976,-0.683333,-1,-1,-0.935361,-0.999514,-0.967702,-0.999396,0.518203,0.416532,0.708395,0.412315,-0.518657,0.534118,-0.685009,0.708395,-0.507018,-0.720475,2
-0.41502,-0.233333,-0.333333,-1,-0.904943,-0.996915,-0.915528,-0.998418,-0.735605,-0.705024,-0.698085,-0.805144,0.794776,-0.494118,-0.362429,-0.698085,-0.223229,-0.425836,1
0.486166,-0.133333,-1,-1,-0.988593,-0.999933,-0.985093,-0.999808,-0.907049,-0.880065,-0.895434,-0.94544,0.824627,-0.658824,-0.127135,-0.888071,0.0771605,-0.301947,1
0.249012,-0.166667,-1,-1,-0.969582,-0.999851,-0.972671,-0.999781,-0.917377,-0.888169,-0.908689,-0.954793,0.843284,-0.675294,-0.119545,-0.89838,0.162698,-0.270897,1
